Creation Time,Travel Endtime,Search Distance,Total Distance,Car Failed
32592,33195,9,3620,false
34572,35136,78,3388,false
38798,38899,9,610,false
35065,35682,95,3706,false
37946,38301,26,2132,false
31856,32423,95,3405,false
31872,32535,67,3979,false
34718,35029,67,1872,false
32649,32850,9,1212,false
32821,33335,77,3086,false
38700,38804,26,627,false
30148,30561,77,2484,false
33535,34047,67,3076,false
32398,33070,123,4035,false
32313,32388,152,452,false
38462,39022,55,3365,false
34282,34457,152,1054,false
38419,39022,9,3620,false
37436,37991,26,3336,false
31566,31717,9,911,false
37135,37839,12,4225,false
30786,31447,55,3967,false
30579,31243,677,3987,false
30340,30692,9,2115,false
30239,30652,77,2484,false
36944,37821,152,5268,false
38327,38656,171,1976,false
31366,31830,77,2785,false
29899,30062,77,979,false
34396,34659,78,1582,false
30718,31070,9,2115,false
35824,36076,12,1516,false
33464,33592,171,772,false
32381,33096,78,4291,false
35984,36197,77,1280,false
33164,33678,77,3086,false
33088,33774,206,4118,false
29969,30185,95,1298,false
35769,36422,9,3921,false
32246,32960,77,4290,false
32729,33145,93,2500,false
34047,34360,77,1882,false
33742,33994,12,1516,false
33458,34018,55,3365,false
31637,32247,55,3666,false
32747,33250,12,3021,false
37750,38155,26,2433,false
29796,30098,9,1814,false
33838,34063,152,1355,false
31329,31893,77,3387,false
31485,31746,67,1571,false
35573,35875,12,1817,false
31404,31766,67,2173,false
36119,36371,12,1516,false
34360,34872,67,3076,false
38001,38310,55,1860,false
31388,31450,77,377,false
36027,36795,95,4609,false
33082,33809,152,4365,false
33411,33816,26,2433,false
34023,34389,95,2201,false
34390,35107,95,4308,false
35978,36431,12,2720,false
36562,36775,77,1280,false
33683,34539,26,5142,false
32931,33333,9,2416,false
36384,36990,26,3637,false
31577,31903,152,1957,false
36833,37035,12,1215,false
38853,39417,77,3387,false
38921,39435,78,3087,false
31779,32339,55,3365,false
29752,30155,12,2419,false
33523,34090,93,3403,false
38038,38097,55,355,false
37209,38026,93,4908,false
37989,38542,9,3319,false
38106,38511,26,2433,false
36685,36946,67,1571,false
38081,38794,67,4280,false
31042,31745,9,4222,false
35089,35503,78,2485,false
36378,36603,152,1355,false
37233,37860,152,3763,false
39116,39628,67,3076,false
33440,33971,178,3187,false
39110,39164,26,326,false
32666,33269,9,3620,false
39092,39353,67,1571,false
33695,34047,12,2118,false
38167,38577,55,2462,false
34035,34196,67,969,false
34870,35133,77,1581,false
37707,38368,55,3967,false
29801,30418,95,3706,false
35376,35829,12,2720,false
33211,33427,95,1298,false
38412,38566,26,928,false
29668,30228,55,3365,false
36089,36391,9,1814,false
38124,38435,67,1872,false
38762,39078,93,1898,false
32787,33147,55,2161,false
37664,38444,171,4685,false
32022,32174,12,914,false
38032,38688,26,3938,false
31116,31521,26,2433,false
30224,30989,78,4592,false
38804,39465,55,3967,false
35990,36454,77,2785,false
34209,34922,67,4280,false
31174,31634,55,2763,false
30264,31082,95,4910,false
30682,30841,55,957,false
34005,34316,67,1872,false
32495,32897,9,2416,false
34288,34752,77,2785,false
32897,33048,9,911,false
39336,39846,55,3064,false
34463,34715,9,1513,false
35806,36359,9,3319,false
38535,39298,67,4581,false
35708,36325,93,3704,false
31966,32275,55,1860,false
29722,30475,9,4523,false
32879,33031,12,914,false
34979,35290,67,1872,false
30073,30433,55,2161,false
31169,31772,9,3620,false
32637,33090,12,2720,false
34548,35228,171,4083,false
35481,35783,9,1814,false
32111,32324,78,1281,false
32908,33217,55,1860,false
32134,32999,77,5193,false
30559,30922,77,2183,false
35138,35865,152,4365,false
34113,34680,95,3405,false
38400,38713,77,1882,false
31501,32214,67,4280,false
35327,35679,9,2115,false
31828,32330,9,3018,false
35175,35290,93,694,false
35935,36646,55,4268,false
38504,39020,93,3102,false
36064,36478,78,2485,false
33287,33703,93,2500,false
39672,39835,77,979,false
37860,38513,9,3921,false
34378,34895,95,3104,false
39037,39902,77,5193,false
35004,35263,55,1559,false
38633,39236,9,3620,false
30926,31289,77,2183,false
35468,35980,67,3076,false
36427,36930,12,3021,false
30401,31124,130,4343,false
36722,37132,55,2462,false
30375,31042,93,4005,false
33505,33818,77,1882,false
37190,37704,77,3086,false
33600,34012,67,2474,false
33987,34643,26,3938,false
32364,32743,171,2277,false
32586,33098,67,3076,false
33007,33369,67,2173,false
36169,36504,206,2011,false
32421,33074,9,3921,false
32291,32416,152,753,false
39483,40043,55,3365,false
30770,31050,178,1682,false
32173,32840,93,4005,false
33612,33884,130,1634,false
35800,36456,26,3938,false
32302,33120,95,4910,false
33042,33648,26,3637,false
35340,35703,78,2184,false
38498,38960,67,2775,false
31834,32100,93,1597,false
30309,30869,55,3365,false
38676,39036,55,2161,false
32580,32893,78,1883,false
34161,34621,55,2763,false
34827,35491,77,3989,false
35597,36224,152,3763,false
37172,37732,55,3365,false
31631,32091,55,2763,false
38247,38709,67,2775,false
34736,35342,26,3637,false
31318,31629,67,1872,false
34797,34999,12,1215,false
37344,37603,55,1559,false
32061,32374,77,1882,false
33921,34273,12,2118,false
30968,31384,95,2502,false
37578,37800,130,1333,false
34185,34638,12,2720,false
36341,37095,12,4526,false
32575,33236,55,3967,false
32868,33698,171,4986,false
31801,32512,55,4268,false
31528,32293,77,4591,false
33624,33933,55,1860,false
36649,37052,12,2419,false
38468,38920,9,2717,false
30827,30905,171,471,false
36292,36797,26,3035,false
31620,32084,77,2785,false
33541,34108,93,3403,false
32701,33153,9,2717,false
32781,32883,12,613,false
35321,36082,55,4569,false
36895,37197,9,1814,false
30995,31656,55,3967,false
30942,31044,12,613,false
31339,31641,12,1817,false
35101,35302,9,1212,false
31571,32073,9,3018,false
31227,31640,77,2484,false
35505,36111,26,3637,false
31323,31625,9,1814,false
39867,40146,171,1675,false
34077,34331,26,1530,false
30667,31229,67,3377,false
33311,33825,77,3086,false
38756,39258,9,3018,false
30781,31207,152,2559,false
33856,34060,26,1229,false
38749,38953,26,1229,false
37737,38440,9,4222,false
36765,37275,55,3064,false
36415,36825,55,2462,false
35059,35211,12,914,false
31669,31971,9,1814,false
34693,35055,67,2173,false
31582,32235,9,3921,false
32816,33221,26,2433,false
38394,38746,9,2115,false
34639,35192,12,3322,false
39342,40095,9,4523,false
35609,36125,93,3102,false
35757,36421,77,3989,false
32891,33451,55,3365,false
33939,34453,77,3086,false
36846,37047,9,1212,false
36747,37010,77,1581,false
31955,32515,55,3365,false
35022,35425,12,2419,false
31933,32450,95,3104,false
32044,32560,93,3102,false
32162,32776,77,3688,false
33047,33308,67,1571,false
37153,37563,55,2462,false
31713,32227,77,3086,false
36439,36852,77,2484,false
38443,38948,26,3035,false
33576,34215,224,3835,false
36162,36678,93,3102,false
37498,38051,9,3319,false
30958,31511,12,3322,false
37319,37721,9,2416,false
31653,32079,152,2559,false
38296,38605,55,1860,false
33719,34433,77,4290,false
37270,38201,171,5588,false
36433,36603,123,1025,false
37559,37861,12,1817,false
39208,39811,9,3620,false
31037,31397,55,2161,false
35315,35517,12,1215,false
34663,35380,93,4306,false
39568,40472,12,5429,false
38204,38456,12,1516,false
35254,35718,77,2785,false
34451,35107,26,3938,false
39873,39938,93,393,false
38529,39084,26,3336,false
33346,33600,26,1530,false
38670,39273,12,3623,false
38847,39210,77,2183,false
36298,36812,77,3086,false
36605,36965,55,2161,false
31436,31649,77,1280,false
36569,37373,12,4827,false
36052,36557,26,3035,false
31409,32073,77,3989,false
39232,39685,12,2720,false
33999,34454,26,2734,false
34626,35530,12,5429,false
37891,38417,152,3161,false
33951,34314,77,2183,false
37399,37751,12,2118,false
33434,33643,55,1258,false
36261,36474,77,1280,false
36642,36944,12,1817,false
37122,37482,55,2161,false
39556,39872,93,1898,false
38792,39509,93,4306,false
38112,38775,67,3979,false
40329,40985,26,3938,false
33152,33605,12,2720,false
33957,34161,26,1229,false
38602,39116,77,3086,false
38725,38929,26,1229,false
35548,35622,149,449,false
35843,36256,77,2484,false
35830,36447,93,3704,false
35126,35987,55,5171,false
32005,32280,152,1656,false
32319,32434,93,694,false
37252,37858,26,3637,false
39330,39646,93,1898,false
32672,33275,9,3620,false
36138,36449,67,1872,false
31790,31941,9,911,false
31238,31942,12,4225,false
38388,39102,77,4290,false
33100,33460,55,2161,false
34705,35081,152,2258,false
32546,32956,55,2462,false
37873,38299,152,2559,false
36575,37381,26,4841,false
37159,37863,12,4225,false
37049,37409,356,2161,false
38578,39181,12,3623,false
39318,39770,9,2717,false
38449,38662,77,1280,false
38008,38420,67,2474,false
34809,34972,77,979,false
37688,38298,55,3666,false
31746,32151,26,2433,false
31939,32553,78,3689,false
38713,39179,93,2801,false
36698,36957,55,1559,false
39635,39896,67,1571,false
33553,34117,77,3387,false
38192,38795,9,3620,false
35781,36384,9,3620,false
39611,40021,55,2462,false
37073,37494,123,2530,false
36156,36307,9,911,false
35554,36308,12,4526,false
34324,34734,55,2462,false
31615,32168,9,3319,false
36076,36679,9,3620,false
39745,39997,9,1513,false
32050,32730,171,4083,false
34101,34914,67,4882,false
41001,41353,9,2115,false
36864,37644,171,4685,false
33299,33662,77,2183,false
35794,36709,77,5494,false
33808,34012,26,1229,false
40874,41140,95,1599,false
33446,34006,55,3365,false
38486,39046,55,3365,false
34918,35270,12,2118,false
31463,31876,77,2484,false
37627,37902,149,1653,false
32067,32681,77,3688,false
35272,36183,55,5472,false
40444,40755,67,1872,false
36919,37580,55,3967,false
31961,32327,93,2199,false
39434,40048,78,3689,false
33147,33814,93,4005,false
36889,37401,67,3076,false
36009,36361,12,2118,false
34815,35632,93,4908,false
39214,40027,67,4882,false
40383,40696,77,1882,false
32810,33226,93,2500,false
36772,36823,12,312,false
33094,33608,77,3086,false
32540,33056,93,3102,false
38406,39023,93,3704,false
32409,32598,234,1136,false
35438,35749,67,1872,false
36181,36382,9,1212,false
33487,33766,171,1675,false
38216,38527,67,1872,false
34523,35126,9,3620,false
39269,39831,67,3377,false
34215,34718,12,3021,false
41085,41445,55,2161,false
40729,41031,9,1814,false
33393,33613,123,1326,false
31917,32620,9,4222,false
38890,39192,9,1814,false
39055,39608,9,3319,false
33588,34052,77,2785,false
33275,34138,67,5183,false
39976,40228,9,1513,false
36285,36845,55,3365,false
34191,34644,12,2720,false
38590,38803,77,1280,false
34167,34620,12,2720,false
37701,38368,93,4005,false
39477,39848,123,2229,false
31983,32443,55,2763,false
36993,37403,55,2462,false
38026,38632,26,3637,false
39970,40434,77,2785,false
33135,33545,55,2462,false
32984,33594,55,3666,false
34894,35709,78,4893,false
36242,36914,123,4035,false
37061,37675,77,3688,false
40219,40735,93,3102,false
36212,37130,93,5510,false
33030,33382,12,2118,false
37215,37768,12,3322,false
39940,40452,67,3076,false
39507,40274,93,4607,false
41097,41410,77,1882,false
34542,35068,149,3158,false
38370,39135,77,4591,false
37092,37271,178,1080,false
36218,36678,55,2763,false
40741,41016,152,1656,false
39416,39577,67,969,false
35052,35318,93,1597,false
37485,38149,77,3989,false
32770,33400,171,3782,false
33826,34286,55,2763,false
31867,32219,9,2115,false
40498,40861,77,2183,false
37903,38382,171,2879,false
40892,41799,26,5443,false
36969,37433,78,2786,false
38210,38523,77,1882,false
35996,36322,152,1957,false
37055,37608,9,3319,false
32535,32865,178,1983,false
33630,34033,12,2419,false
37756,38036,178,1682,false
33909,34220,67,1872,false
40098,40608,55,3064,false
39757,40178,123,2530,false
40965,41467,9,3018,false
37621,38006,208,2314,false
39605,40420,77,4892,false
37823,38433,55,3666,false
33945,34154,55,1258,false
39921,40481,55,3365,false
37387,38040,12,3924,false
38615,38778,77,979,false
36926,37139,77,1280,false
37713,38175,67,2775,false
35242,35909,93,4005,false
33772,34274,9,3018,false
37866,38226,55,2161,false
38118,38779,55,3967,false
39397,39909,67,3076,false
32793,33507,77,4290,false
40426,41280,9,5125,false
39909,40161,12,1516,false
33001,33114,78,679,false
40614,40877,78,1582,false
34724,35227,12,3021,false
32489,33003,78,3087,false
34687,35139,9,2717,false
39025,39327,12,1817,false
35248,35502,26,1530,false
34766,35429,67,3979,false
40704,41526,123,4938,false
40371,40833,67,2775,false
39599,40102,12,3021,false
39409,40145,206,4419,false
38560,38739,178,1080,false
40765,41519,12,4526,false
32178,32831,9,3921,false
34372,34677,26,1831,false
32240,32917,152,4064,false
37282,37517,208,1411,false
41417,42027,55,3666,false
34614,34868,26,1530,false
37909,38010,9,610,false
32212,32977,77,4591,false
36618,37182,77,3387,false
32609,33075,93,2801,false
39794,40296,9,3018,false
37971,38381,55,2462,false
36495,37050,26,3336,false
31845,32631,208,4722,false
39153,39366,77,1280,false
36021,36387,95,2201,false
40468,40978,55,3064,false
36058,36560,9,3018,false
38939,39191,12,1516,false
39306,39457,9,911,false
39287,39562,152,1656,false
36735,37462,152,4365,false
41091,41393,12,1817,false
33428,34139,55,4268,false
41327,41756,171,2578,false
40237,40701,77,2785,false
34439,34598,55,957,false
32966,33371,26,2433,false
35542,36030,224,2932,false
40632,40995,77,2183,false
35787,36041,26,1530,false
40007,40863,26,5142,false
40177,40787,55,3666,false
38057,38660,12,3623,false
35113,35776,67,3979,false
39080,39389,55,1860,false
33606,33815,55,1258,false
39281,39594,77,1882,false
32089,32665,152,3462,false
40553,41156,12,3623,false
41200,41463,77,1581,false
33065,33477,67,2474,false
37147,37550,12,2419,false
37805,38386,178,3488,false
39324,40228,12,5429,false
33405,33570,93,995,false
37079,37732,9,3921,false
32557,32919,67,2173,false
39458,40119,55,3967,false
38474,39036,67,3377,false
32752,33065,77,1882,false
34252,34816,77,3387,false
38069,38371,9,1814,false
39373,39586,77,1280,false
33423,34090,93,4005,false
34095,34297,12,1215,false
35346,35963,93,3704,false
41122,41589,95,2803,false
36532,36996,77,2785,false
33594,33745,9,911,false
32758,33318,55,3365,false
40977,41390,77,2484,false
37879,38535,26,3938,false
41206,42074,93,5209,false
32472,33128,26,3938,false
36310,36636,152,1957,false
38179,38581,9,2416,false
35034,35661,152,3763,false
37952,38177,152,1355,false
37264,37928,77,3989,false
35880,36259,171,2277,false
35622,35924,12,1817,false
39293,39606,78,1883,false
37461,38014,12,3322,false
34330,34840,55,3064,false
38584,38900,93,1898,false
37295,37499,26,1229,false
37651,38378,152,4365,false
35297,35506,55,1258,false
41459,41713,26,1530,false
32873,33285,67,2474,false
35205,35316,67,668,false
35524,36251,152,4365,false
35352,35754,9,2416,false
35419,35983,78,3388,false
35658,36024,93,2199,false
37719,38380,55,3967,false
36624,36990,93,2199,false
37596,38249,9,3921,false
39012,39465,12,2720,false
32827,33079,9,1513,false
39781,40042,67,1571,false
40365,40968,9,3620,false
34845,35147,12,1817,false
41646,41755,55,656,false
39915,40327,67,2474,false
40189,40749,55,3365,false
40747,41259,67,3076,false
38321,38623,9,1814,false
32949,33061,77,678,false
37313,37974,55,3967,false
34203,35121,95,5512,false
35640,36166,152,3161,false
41820,41971,9,911,false
37799,38101,9,1814,false
38063,38315,9,1513,false
40335,40761,152,2559,false
40298,40812,77,3086,false
34790,35708,95,5512,false
39787,39888,9,610,false
33814,34367,12,3322,false
35285,35648,77,2183,false
35511,36291,171,4685,false
39903,40456,12,3322,false
37239,37548,55,1860,false
33352,33807,26,2734,false
40152,40368,95,1298,false
41790,42252,67,2775,false
36421,36876,26,2734,false
35162,35691,171,3180,false
36544,36849,26,1831,false
38780,38981,9,1212,false
33547,33810,78,1582,false
32902,33566,77,3989,false
35652,35867,93,1296,false
37965,38291,152,1957,false
40000,40512,67,3076,false
40589,41443,9,5125,false
40389,40903,78,3087,false
40650,40752,12,613,false
38566,39233,93,4005,false
40620,41146,152,3161,false
41104,41568,77,2785,false
35873,36376,12,3021,false
33689,34055,95,2201,false
33677,34089,67,2474,false
36667,36869,12,1215,false
41061,41324,78,1582,false
34949,35552,9,3620,false
40414,40866,9,2717,false
36095,36404,55,1860,false
36802,36981,178,1080,false
40710,41527,93,4908,false
36470,37331,55,5171,false
36507,37187,171,4083,false
34246,34860,77,3688,false
34584,34947,77,2183,false
40674,41528,12,5128,false
38694,39049,26,2132,false
38290,38900,55,3666,false
39842,40105,77,1581,false
34967,35678,55,4268,false
40086,40646,55,3365,false
38523,39026,12,3021,false
36513,36965,9,2717,false
41471,42174,9,4222,false
38596,38898,12,1817,false
32960,33716,26,4540,false
37307,38134,152,4967,false
36445,37210,77,4591,false
38357,38910,9,3319,false
40359,41023,78,3990,false
33511,34037,152,3161,false
41405,42116,55,4268,false
38994,39898,9,5426,false
35120,35372,12,1516,false
35028,35454,152,2559,false
37977,38707,171,4384,false
33635,33964,171,1976,false
39714,40618,9,5426,false
40559,40779,123,1326,false
33176,33678,9,3018,false
36125,36334,55,1258,false
41152,41463,67,1872,false
40407,40769,67,2173,false
36741,37103,67,2173,false
38639,38898,55,1559,false
32943,33656,67,4280,false
33933,34185,12,1516,false
35763,36173,55,2462,false
40171,40537,93,2199,false
42693,43006,78,1883,false
38572,39082,55,3064,false
35279,35588,55,1860,false
36390,36653,77,1581,false
